year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV
2014-15,Regular%20Season,201155,92,Rodney Stuckey,1610612754,IND,71,1874,332,754,0.44,55,141,0.39,177,216,0.819,36,212,248,219,56,10,118,131,896,850,1.86,0.47
2014-15,Regular%20Season,101114,93,Deron Williams,1610612751,BKN,68,2114,298,771,0.387,87,237,0.367,201,241,0.834,29,208,237,448,64,17,154,157,884,983,2.91,0.42
2014-15,Regular%20Season,101123,93,Gerald Green,1610612756,PHX,74,1446,324,778,0.416,137,387,0.354,99,120,0.825,33,153,186,91,42,12,104,145,884,636,0.88,0.4
2014-15,Regular%20Season,201960,95,DeMarre Carroll,1610612737,ATL,70,2189,318,653,0.487,120,304,0.395,127,181,0.702,99,273,372,118,94,17,75,154,883,1020,1.57,1.25
2014-15,Regular%20Season,1718,96,Paul Pierce,1610612764,WAS,73,1914,293,656,0.447,118,303,0.389,164,210,0.781,45,249,294,144,46,24,92,160,868,875,1.56,0.5
2014-15,Regular%20Season,101138,97,Brandon Bass,1610612738,BOS,82,1929,344,683,0.504,9,32,0.281,169,214,0.79,139,259,398,104,41,32,83,140,866,974,1.25,0.49
2014-15,Regular%20Season,202700,98,Donatas Motiejunas,1610612745,HOU,71,2037,353,700,0.504,49,133,0.368,100,166,0.602,137,284,421,130,56,34,123,203,855,960,1.06,0.46
2014-15,Regular%20Season,2747,99,JR Smith,1610612739,CLE,70,2079,315,755,0.417,163,426,0.383,54,72,0.75,30,188,218,195,82,22,97,163,847,809,2.01,0.84
2014-15,Regular%20Season,202694,100,Marcus Morris Sr.,1610612756,PHX,81,2045,331,763,0.434,112,313,0.358,71,113,0.628,73,312,385,133,63,16,73,188,845,895,1.82,0.86
2014-15,Regular%20Season,201941,101,Jordan Hill,1610612747,LAL,70,1874,357,777,0.459,3,11,0.273,124,168,0.738,174,382,556,103,34,52,106,164,841,1016,0.97,0.32
2014-15,Regular%20Season,2430,102,Carlos Boozer,1610612747,LAL,71,1692,371,743,0.499,0,0,0.0,94,150,0.627,111,371,482,95,41,12,92,184,836,946,1.03,0.45
2014-15,Regular%20Season,202703,103,Nikola Mirotic,1610612741,CHI,82,1654,253,624,0.405,99,313,0.316,228,284,0.803,63,341,404,97,54,54,89,172,833,926,1.09,0.61
2014-15,Regular%20Season,201583,103,Ryan Anderson,1610612740,NOP,61,1675,291,729,0.399,122,359,0.34,129,151,0.854,108,187,295,55,33,20,62,113,833,714,0.89,0.53
2014-15,Regular%20Season,203092,103,Tyler Zeller,1610612738,BOS,82,1731,340,619,0.549,0,0,0.0,153,186,0.823,146,319,465,113,18,52,76,205,833,1093,1.49,0.24
2014-15,Regular%20Season,202391,106,Jeremy Lin,1610612747,LAL,74,1907,277,654,0.424,65,176,0.369,213,268,0.795,26,170,196,339,82,32,166,189,832,883,2.04,0.49
2014-15,Regular%20Season,203084,107,Harrison Barnes,1610612744,GSW,82,2318,316,656,0.482,87,215,0.405,108,150,0.72,117,336,453,116,61,19,71,146,827,1023,1.63,0.86
2014-15,Regular%20Season,201569,108,Eric Gordon,1610612740,NOP,61,2018,285,694,0.411,141,315,0.448,107,133,0.805,28,131,159,229,50,14,122,145,818,713,1.88,0.41
2014-15,Regular%20Season,201596,109,Mario Chalmers,1610612748,MIA,80,2368,267,663,0.403,73,248,0.294,206,266,0.774,24,182,206,307,122,10,173,251,813,829,1.77,0.7
2014-15,Regular%20Season,203082,110,Terrence Ross,1610612761,TOR,82,2092,309,753,0.41,145,390,0.372,44,56,0.786,32,194,226,86,53,25,69,136,807,672,1.25,0.77
2014-15,Regular%20Season,201564,111,O.J. Mayo,1610612749,MIL,71,1697,296,701,0.422,99,277,0.357,115,139,0.827,30,157,187,197,57,18,128,165,806,708,1.54,0.45
2014-15,Regular%20Season,203501,112,Tim Hardaway Jr.,1610612752,NYK,70,1681,279,717,0.389,121,354,0.342,125,156,0.801,12,144,156,127,20,14,82,119,804,570,1.55,0.24
2014-15,Regular%20Season,201579,113,Roy Hibbert,1610612754,IND,76,1926,317,710,0.446,0,2,0.0,168,204,0.824,156,384,540,84,18,125,107,216,802,1033,0.79,0.17
2014-15,Regular%20Season,201578,114,Marreese Speights,1610612744,GSW,76,1207,318,646,0.492,5,18,0.278,150,178,0.843,109,216,325,72,20,34,82,189,791,804,0.88,0.24
2014-15,Regular%20Season,201627,115,Anthony Morrow,1610612760,OKC,74,1806,285,615,0.463,141,325,0.434,79,89,0.888,40,155,195,60,54,11,38,135,790,732,1.58,1.42
2014-15,Regular%20Season,202389,116,Timofey Mozgov,1610612739,CLE,81,2046,314,566,0.555,2,6,0.333,155,216,0.718,203,388,591,55,33,97,116,227,785,1132,0.47,0.28
2014-15,Regular%20Season,977,117,Kobe Bryant,1610612747,LAL,35,1207,266,713,0.373,54,184,0.293,196,241,0.813,26,173,199,197,47,7,128,65,782,612,1.54,0.37
2014-15,Regular%20Season,202323,118,Evan Turner,1610612738,BOS,82,2260,320,746,0.429,33,119,0.277,106,141,0.752,40,377,417,449,83,19,198,180,779,1088,2.27,0.42
2014-15,Regular%20Season,2755,118,Kevin Martin,1610612750,MIN,39,1302,267,625,0.427,75,191,0.393,170,193,0.881,19,123,142,89,33,1,76,76,779,587,1.17,0.43
2014-15,Regular%20Season,203897,120,Zach LaVine,1610612750,MIN,77,1902,286,677,0.422,57,167,0.341,149,177,0.842,27,187,214,276,54,10,193,158,778,720,1.43,0.28
2014-15,Regular%20Season,201584,121,Courtney Lee,1610612763,MEM,77,2354,288,643,0.448,90,224,0.402,111,129,0.86,21,157,178,151,75,12,78,129,777,742,1.94,0.96
2014-15,Regular%20Season,201571,121,D.J. Augustin,1610612760,OKC,82,1964,258,647,0.399,83,246,0.337,178,205,0.868,20,141,161,353,49,3,145,93,777,782,2.43,0.34
2014-15,Regular%20Season,202349,123,Greivis Vasquez,1610612761,TOR,82,1991,296,725,0.408,133,351,0.379,50,66,0.758,22,194,216,302,46,10,119,177,775,785,2.54,0.39
2014-15,Regular%20Season,2199,124,Tyson Chandler,1610612742,DAL,75,2286,293,440,0.666,0,0,0.0,185,257,0.72,294,570,864,84,42,91,105,169,771,1528,0.8,0.4
2014-15,Regular%20Season,203096,125,Jared Sullinger,1610612738,BOS,58,1566,311,708,0.439,52,184,0.283,96,129,0.744,147,294,441,134,44,42,78,153,770,923,1.72,0.56
2014-15,Regular%20Season,2561,126,David West,1610612754,IND,66,1895,323,686,0.471,4,20,0.2,119,161,0.739,108,341,449,223,48,48,120,160,769,1012,1.86,0.4
2014-15,Regular%20Season,203471,127,Dennis Schroder,1610612737,ATL,77,1516,284,665,0.427,52,148,0.351,148,179,0.827,29,135,164,317,49,4,150,127,768,740,2.11,0.33
2014-15,Regular%20Season,2440,128,Matt Barnes,1610612746,LAC,76,2271,277,624,0.444,136,376,0.362,74,95,0.779,51,251,302,114,67,50,87,240,764,842,1.31,0.77
2014-15,Regular%20Season,2449,129,Luis Scola,1610612754,IND,81,1659,300,642,0.467,5,20,0.25,158,226,0.699,138,388,526,105,47,18,94,192,763,955,1.12,0.5
2014-15,Regular%20Season,202325,130,Wesley Johnson,1610612747,LAL,76,2245,286,691,0.414,91,259,0.351,90,112,0.804,67,252,319,124,59,45,87,162,753,786,1.43,0.68
2014-15,Regular%20Season,203457,131,Nerlens Noel,1610612755,PHI,75,2311,302,653,0.462,0,0,0.0,140,230,0.609,185,426,611,128,133,142,146,208,744,1171,0.88,0.91
2014-15,Regular%20Season,1938,132,Manu Ginobili,1610612759,SAS,70,1587,251,589,0.426,89,258,0.345,147,204,0.721,28,183,211,293,67,20,154,138,738,780,1.9,0.43
2014-15,Regular%20Season,2403,133,Nene,1610612764,WAS,67,1694,307,601,0.511,1,5,0.2,122,202,0.604,84,261,345,123,66,22,124,180,737,795,0.99,0.53
2014-15,Regular%20Season,201568,134,Danilo Gallinari,1610612743,DEN,59,1426,228,568,0.401,107,301,0.355,171,191,0.895,31,187,218,83,47,20,57,94,734,685,1.46,0.82
2014-15,Regular%20Season,203901,135,Elfrid Payton,1610612753,ORL,82,2489,301,708,0.425,11,42,0.262,118,214,0.551,107,242,349,533,142,20,203,193,731,1069,2.63,0.7
2014-15,Regular%20Season,203524,136,Solomon Hill,1610612754,IND,82,2381,251,634,0.396,68,208,0.327,159,193,0.824,70,244,314,184,66,18,115,177,729,779,1.6,0.57
2014-15,Regular%20Season,201954,137,Darren Collison,1610612758,SAC,45,1565,260,550,0.473,60,161,0.373,145,184,0.788,19,124,143,252,67,14,112,95,725,760,2.25,0.6
2014-15,Regular%20Season,203486,138,Mason Plumlee,1610612751,BKN,82,1743,280,489,0.573,0,3,0.0,157,317,0.495,175,337,512,74,65,63,106,207,717,956,0.7,0.61
2014-15,Regular%20Season,200782,139,P.J. Tucker,1610612756,PHX,78,2383,261,596,0.438,87,252,0.345,104,143,0.727,114,388,502,122,107,23,96,179,713,997,1.27,1.11
2014-15,Regular%20Season,203476,140,Gorgui Dieng,1610612750,MIN,73,2193,259,512,0.506,1,6,0.167,191,244,0.783,223,386,609,146,71,126,126,188,710,1230,1.16,0.56
2014-15,Regular%20Season,2564,141,Boris Diaw,1610612759,SAS,81,1984,291,632,0.46,54,169,0.32,72,93,0.774,78,270,348,233,36,23,126,148,708,860,1.85,0.29
2014-15,Regular%20Season,203903,142,Jordan Clarkson,1610612747,LAL,59,1476,267,596,0.448,38,121,0.314,131,158,0.829,56,135,191,206,51,12,96,109,703,711,2.15,0.53
2014-15,Regular%20Season,202711,143,Bojan Bogdanovic,1610612751,BKN,78,1854,261,576,0.453,91,256,0.355,87,106,0.821,50,163,213,68,34,9,78,104,700,612,0.87,0.44
2014-15,Regular%20Season,203095,144,Evan Fournier,1610612753,ORL,58,1661,253,575,0.44,85,225,0.378,107,147,0.728,28,125,153,120,40,2,82,116,698,569,1.46,0.49
2014-15,Regular%20Season,101161,145,Amir Johnson,1610612761,TOR,75,1979,298,519,0.574,19,46,0.413,79,129,0.612,159,297,456,117,44,59,110,225,694,989,1.06,0.4
2014-15,Regular%20Season,202684,146,Tristan Thompson,1610612739,CLE,82,2194,267,488,0.547,0,0,0.0,159,248,0.641,274,383,657,39,34,61,83,189,693,1091,0.47,0.41
2014-15,Regular%20Season,201588,147,George Hill,1610612754,IND,43,1267,255,535,0.477,69,193,0.358,113,143,0.79,25,154,179,220,44,14,69,111,692,770,3.19,0.64
2014-15,Regular%20Season,201142,148,Kevin Durant,1610612760,OKC,27,913,238,467,0.51,64,159,0.403,146,171,0.854,16,162,178,110,24,25,74,40,686,695,1.49,0.32
2014-15,Regular%20Season,203497,148,Rudy Gobert,1610612762,UTA,82,2158,258,427,0.604,0,2,0.0,170,273,0.623,265,510,775,109,64,189,111,175,686,1440,0.98,0.58
2014-15,Regular%20Season,2405,150,Amar'e Stoudemire,1610612742,DAL,59,1244,273,490,0.557,0,4,0.0,134,186,0.72,110,219,329,45,29,38,78,161,680,774,0.58,0.37
2014-15,Regular%20Season,101141,151,Ersan Ilyasova,1610612749,MIL,58,1319,263,557,0.472,74,190,0.389,69,107,0.645,80,197,277,56,36,19,45,149,669,680,1.24,0.8
2014-15,Regular%20Season,2734,152,Devin Harris,1610612742,DAL,76,1685,219,524,0.418,95,266,0.357,132,162,0.815,13,122,135,237,78,14,85,147,665,709,2.79,0.92
2014-15,Regular%20Season,201587,153,Nicolas Batum,1610612757,POR,71,2380,240,600,0.4,100,309,0.324,84,98,0.857,62,354,416,341,78,40,132,106,664,1033,2.58,0.59
2014-15,Regular%20Season,201975,154,Jodie Meeks,1610612765,DET,60,1462,222,534,0.416,74,212,0.349,145,160,0.906,12,92,104,79,59,6,57,76,663,527,1.39,1.03
2014-15,Regular%20Season,201601,155,Luc Mbah a Moute,1610612755,PHI,67,1916,251,636,0.395,62,202,0.307,96,163,0.589,82,246,328,106,81,21,99,104,660,645,1.07,0.82
2014-15,Regular%20Season,202334,156,Ed Davis,1610612747,LAL,79,1840,282,469,0.601,0,0,0.0,92,189,0.487,230,370,600,94,49,98,58,202,656,1155,1.62,0.84
2014-15,Regular%20Season,201160,156,Jason Smith,1610612752,NYK,82,1785,257,592,0.434,15,42,0.357,127,153,0.83,98,226,324,140,32,44,104,205,656,731,1.35,0.31
2014-15,Regular%20Season,203482,156,Kelly Olynyk,1610612738,BOS,64,1424,251,528,0.475,61,175,0.349,93,136,0.684,92,211,303,109,64,39,98,213,656,753,1.11,0.65
2014-15,Regular%20Season,201961,159,Wayne Ellington,1610612747,LAL,65,1675,254,617,0.412,90,243,0.37,52,64,0.813,31,179,210,105,33,2,50,77,650,575,2.1,0.66
2014-15,Regular%20Season,202335,160,Patrick Patterson,1610612761,TOR,81,2156,240,535,0.449,105,283,0.371,63,80,0.788,127,306,433,155,60,44,54,149,648,974,2.87,1.11
2014-15,Regular%20Season,2730,161,Dwight Howard,1610612745,HOU,41,1223,251,423,0.593,1,2,0.5,143,271,0.528,110,321,431,50,28,53,115,137,646,793,0.43,0.24
2014-15,Regular%20Season,201959,162,Taj Gibson,1610612741,CHI,62,1692,254,506,0.502,0,0,0.0,132,184,0.717,162,234,396,71,36,75,77,162,640,837,0.92,0.47
2014-15,Regular%20Season,2549,163,Chris Kaman,1610612757,POR,74,1398,283,549,0.515,0,0,0.0,72,102,0.706,149,335,484,65,18,54,108,140,638,855,0.6,0.17
2014-15,Regular%20Season,201943,164,Brandon Jennings,1610612765,DET,41,1173,218,543,0.401,76,211,0.36,120,143,0.839,21,83,104,272,44,4,90,64,632,618,3.02,0.49
2014-15,Regular%20Season,203109,165,Jae Crowder,1610612738,BOS,82,1647,229,545,0.42,61,208,0.293,109,141,0.773,72,221,293,94,72,25,49,137,628,715,1.92,1.47
2014-15,Regular%20Season,203138,166,Hollis Thompson,1610612755,PHI,71,1776,224,543,0.413,115,287,0.401,63,89,0.708,53,145,198,85,57,26,66,141,626,581,1.29,0.86
2014-15,Regular%20Season,202682,167,Derrick Williams,1610612758,SAC,74,1462,217,485,0.447,49,156,0.314,134,196,0.684,41,161,202,50,34,4,56,67,617,521,0.89,0.61
2014-15,Regular%20Season,200765,168,Rajon Rondo,1610612742,DAL,68,2019,275,645,0.426,27,86,0.314,31,78,0.397,73,300,373,538,91,7,210,153,608,990,2.56,0.43
2014-15,Regular%20Season,2585,169,Zaza Pachulia,1610612749,MIL,73,1730,240,529,0.454,0,3,0.0,126,160,0.788,197,303,500,178,80,21,133,170,606,929,1.34,0.6
2014-15,Regular%20Season,2757,170,Beno Udrih,1610612763,MEM,79,1494,246,505,0.487,26,97,0.268,87,102,0.853,20,123,143,220,46,8,89,88,605,659,2.47,0.52
2014-15,Regular%20Season,2738,171,Andre Iguodala,1610612744,GSW,77,2069,231,496,0.466,74,212,0.349,68,114,0.596,44,213,257,228,89,25,88,100,604,804,2.59,1.01
2014-15,Regular%20Season,201573,172,Jerryd Bayless,1610612749,MIL,77,1717,220,516,0.426,37,120,0.308,121,137,0.883,22,189,211,233,59,12,133,163,598,668,1.75,0.44
2014-15,Regular%20Season,203077,172,Michael Kidd-Gilchrist,1610612766,CHA,55,1587,224,482,0.465,0,0,0.0,150,214,0.701,109,307,416,77,30,38,63,115,598,774,1.22,0.48
2014-15,Regular%20Season,2399,174,Mike Dunleavy,1610612741,CHI,63,1838,209,481,0.435,107,263,0.407,70,87,0.805,28,220,248,114,39,21,60,123,595,668,1.9,0.65
2014-15,Regular%20Season,201956,175,Omri Casspi,1610612758,SAC,67,1416,209,427,0.489,35,87,0.402,140,191,0.733,54,206,260,102,31,9,88,107,593,638,1.16,0.35
2014-15,Regular%20Season,201950,176,Jrue Holiday,1610612740,NOP,40,1303,238,534,0.446,51,135,0.378,65,76,0.855,32,103,135,274,63,23,91,110,592,689,3.01,0.69
2014-15,Regular%20Season,203156,177,Henry Sims,1610612755,PHI,73,1399,238,502,0.474,4,22,0.182,106,137,0.774,121,238,359,79,39,30,99,135,586,699,0.8,0.39
2014-15,Regular%20Season,200826,178,J.J. Barea,1610612742,DAL,77,1362,225,536,0.42,54,167,0.323,76,94,0.809,23,111,134,263,33,1,70,104,580,612,3.76,0.47
2014-15,Regular%20Season,2446,178,Rasual Butler,1610612764,WAS,75,1505,218,517,0.422,91,235,0.387,53,67,0.791,27,170,197,63,29,22,48,98,580,530,1.31,0.6
2014-15,Regular%20Season,101107,180,Marvin Williams,1610612766,CHA,78,2035,210,495,0.424,95,265,0.358,62,87,0.713,58,328,386,100,69,36,60,146,577,798,1.67,1.15
2014-15,Regular%20Season,202708,181,Norris Cole,1610612740,NOP,75,1831,230,558,0.412,55,176,0.313,58,81,0.716,13,146,159,255,57,15,99,124,573,609,2.58,0.58
2014-15,Regular%20Season,201228,182,C.J. Watson,1610612754,IND,57,1422,181,417,0.434,70,175,0.4,138,167,0.826,18,145,163,208,57,9,100,107,570,642,2.08,0.57
2014-15,Regular%20Season,201158,183,Marco Belinelli,1610612759,SAS,62,1388,199,470,0.423,86,230,0.374,84,99,0.848,26,131,157,94,31,3,61,85,568,506,1.54,0.51
2014-15,Regular%20Season,201976,183,Patrick Beverley,1610612745,HOU,56,1727,204,532,0.383,115,323,0.356,45,60,0.75,67,170,237,192,59,23,83,182,568,653,2.31,0.71
2014-15,Regular%20Season,202344,185,Trevor Booker,1610612762,UTA,79,1564,226,464,0.487,29,84,0.345,86,148,0.581,139,258,397,83,43,41,88,144,567,743,0.94,0.49
2014-15,Regular%20Season,201577,186,Robin Lopez,1610612757,POR,59,1638,234,437,0.535,0,1,0.0,98,127,0.772,190,204,394,55,16,84,73,122,566,810,0.75,0.22
2014-15,Regular%20Season,202355,187,Hassan Whiteside,1610612748,MIA,48,1142,243,387,0.628,0,0,0.0,78,156,0.5,145,337,482,6,27,123,58,129,564,922,0.1,0.47
2014-15,Regular%20Season,201156,188,Nick Young,1610612747,LAL,42,1000,174,476,0.366,83,225,0.369,132,148,0.892,17,79,96,41,23,11,44,83,563,372,0.93,0.52
2014-15,Regular%20Season,201600,189,Ömer Aşik,1610612740,NOP,76,1982,213,412,0.517,0,0,0.0,131,225,0.582,244,504,748,72,29,54,95,144,557,1072,0.76,0.3
2014-15,Regular%20Season,201949,190,James Johnson,1610612761,TOR,70,1370,238,404,0.589,11,51,0.216,67,102,0.657,61,196,257,95,54,70,79,155,554,750,1.2,0.68
2014-15,Regular%20Season,201581,191,JJ Hickson,1610612743,DEN,73,1411,218,459,0.475,0,2,0.0,116,201,0.577,150,302,452,57,36,35,96,136,552,710,0.59,0.38
2014-15,Regular%20Season,101112,192,Channing Frye,1610612753,ORL,75,1870,191,487,0.392,136,346,0.393,31,35,0.886,27,266,293,94,47,39,78,191,549,644,1.21,0.6
2014-15,Regular%20Season,101187,193,Alan Anderson,1610612751,BKN,74,1744,195,440,0.443,73,210,0.348,82,101,0.812,31,173,204,83,56,5,60,148,545,569,1.38,0.93
2014-15,Regular%20Season,201148,194,Brandan Wright,1610612756,PHX,75,1449,233,363,0.642,0,3,0.0,78,112,0.696,128,193,321,41,50,94,34,102,544,852,1.21,1.47
2014-15,Regular%20Season,202390,195,Gary Neal,1610612750,MIN,54,1192,188,503,0.374,50,164,0.305,117,135,0.867,14,115,129,100,23,1,65,88,543,398,1.54,0.35
2014-15,Regular%20Season,1891,196,Jason Terry,1610612745,HOU,77,1641,188,446,0.422,126,323,0.39,39,48,0.813,15,106,121,147,66,19,74,116,541,553,1.99,0.89
2014-15,Regular%20Season,2754,197,Tony Allen,1610612763,MEM,63,1648,225,455,0.495,10,29,0.345,79,126,0.627,103,177,280,86,129,30,86,166,539,701,1.0,1.5
2014-15,Regular%20Season,202347,198,Quincy Pondexter,1610612740,NOP,75,1793,188,447,0.421,91,244,0.373,71,96,0.74,53,142,195,94,19,24,51,150,538,535,1.84,0.37
2014-15,Regular%20Season,203500,199,Steven Adams,1610612760,OKC,70,1771,217,399,0.544,0,2,0.0,103,205,0.502,199,324,523,66,38,86,99,222,537,867,0.67,0.38
2014-15,Regular%20Season,202709,200,Cory Joseph,1610612759,SAS,79,1444,207,411,0.504,16,44,0.364,105,143,0.734,44,148,192,188,46,17,67,105,535,669,2.81,0.69
2014-15,Regular%20Season,204038,201,Langston Galloway,1610612752,NYK,45,1457,204,511,0.399,62,176,0.352,63,78,0.808,37,153,190,150,52,12,61,129,533,554,2.46,0.85
2014-15,Regular%20Season,203085,202,Austin Rivers,1610612746,LAC,76,1563,203,496,0.409,39,131,0.298,85,126,0.675,27,125,152,155,48,14,65,146,530,500,2.38,0.74
2014-15,Regular%20Season,203118,203,Mike Scott,1610612737,ATL,68,1123,201,453,0.444,66,192,0.344,61,77,0.792,45,154,199,75,25,3,39,83,529,524,1.92,0.64
2014-15,Regular%20Season,2749,204,Jameer Nelson,1610612743,DEN,63,1406,205,504,0.407,89,258,0.345,24,36,0.667,33,113,146,253,47,6,109,136,523,555,2.32,0.43
2014-15,Regular%20Season,203935,204,Marcus Smart,1610612738,BOS,67,1808,175,477,0.367,91,272,0.335,82,127,0.646,61,161,222,208,99,18,90,176,523,633,2.31,1.1
2014-15,Regular%20Season,202338,206,Kevin Seraphin,1610612764,WAS,79,1235,231,450,0.513,0,2,0.0,58,82,0.707,87,201,288,59,10,59,98,197,520,595,0.6,0.1
2014-15,Regular%20Season,201162,207,Jared Dudley,1610612749,MIL,72,1717,198,423,0.468,74,192,0.385,48,67,0.716,45,175,220,130,72,11,62,113,518,645,2.1,1.16
2014-15,Regular%20Season,203498,208,Shabazz Muhammad,1610612750,MIN,38,866,194,397,0.489,20,51,0.392,104,145,0.717,63,91,154,44,18,7,35,49,512,456,1.26,0.51
2014-15,Regular%20Season,2743,209,Kris Humphries,1610612764,WAS,64,1345,211,446,0.473,0,7,0.0,87,117,0.744,118,298,416,57,34,25,46,130,509,730,1.24,0.74
2014-15,Regular%20Season,203100,210,Tony Wroten,1610612755,PHI,30,895,175,434,0.403,37,142,0.261,120,180,0.667,22,64,86,157,48,8,113,72,507,374,1.39,0.42
2014-15,Regular%20Season,201171,211,Carl Landry,1610612758,SAC,70,1192,190,369,0.515,0,0,0.0,123,150,0.82,99,169,268,26,15,17,54,132,503,569,0.48,0.28
2014-15,Regular%20Season,203492,211,Ray McCallum,1610612758,SAC,68,1436,206,470,0.438,34,111,0.306,57,84,0.679,52,128,180,188,45,11,85,92,503,551,2.21,0.53
2014-15,Regular%20Season,202362,213,Lance Stephenson,1610612766,CHA,61,1573,207,550,0.376,18,105,0.171,69,110,0.627,39,238,277,240,38,8,128,134,501,552,1.88,0.3
2014-15,Regular%20Season,202697,214,Iman Shumpert,1610612739,CLE,62,1545,193,471,0.41,67,196,0.342,43,64,0.672,55,169,224,135,81,16,91,138,496,562,1.48,0.89
2014-15,Regular%20Season,201574,215,Jason Thompson,1610612758,SAC,81,1991,201,428,0.47,0,1,0.0,89,143,0.622,139,391,530,85,33,57,84,239,491,831,1.01,0.39
2014-15,Regular%20Season,203909,216,KJ McDaniels,1610612745,HOU,62,1352,172,434,0.396,43,150,0.287,100,133,0.752,65,135,200,72,44,70,105,126,487,473,0.69,0.42
2014-15,Regular%20Season,201149,217,Joakim Noah,1610612741,CHI,67,2049,190,427,0.445,0,2,0.0,105,174,0.603,219,427,646,312,48,74,123,203,485,1136,2.54,0.39
2014-15,Regular%20Season,201229,218,Anthony Tolliver,1610612765,DET,76,1433,161,393,0.41,106,290,0.366,54,69,0.783,51,185,236,59,24,16,51,137,482,519,1.16,0.47
2014-15,Regular%20Season,203148,219,Brian Roberts,1610612766,CHA,72,1330,176,452,0.389,62,193,0.321,66,74,0.892,13,96,109,162,33,6,57,75,480,449,2.84,0.58
2014-15,Regular%20Season,202713,219,Kyle Singler,1610612760,OKC,80,1744,172,446,0.386,96,241,0.398,40,52,0.769,33,161,194,85,47,21,55,153,480,486,1.54,0.85
2014-15,Regular%20Season,203469,221,Cody Zeller,1610612766,CHA,62,1487,172,373,0.461,1,1,1.0,127,164,0.774,97,265,362,100,34,49,62,156,472,717,1.61,0.55
2014-15,Regular%20Season,203089,222,John Henson,1610612749,MIL,67,1228,196,346,0.566,0,0,0.0,78,137,0.569,124,188,312,59,28,135,87,152,470,708,0.68,0.32
2014-15,Regular%20Season,203499,222,Shane Larkin,1610612752,NYK,76,1865,187,432,0.433,35,116,0.302,61,78,0.782,29,147,176,226,93,9,83,150,470,629,2.72,1.12
2014-15,Regular%20Season,2571,224,Leandro Barbosa,1610612744,GSW,66,982,183,386,0.474,43,112,0.384,58,74,0.784,23,68,91,99,41,8,44,87,467,443,2.25,0.93
2014-15,Regular%20Season,203382,225,Aron Baynes,1610612759,SAS,70,1122,185,327,0.566,1,4,0.25,90,104,0.865,109,209,318,35,16,22,65,162,461,631,0.54,0.25
2014-15,Regular%20Season,2733,225,Shaun Livingston,1610612744,GSW,78,1468,198,396,0.5,0,2,0.0,65,91,0.714,43,140,183,259,49,20,102,110,461,646,2.54,0.48
2014-15,Regular%20Season,2406,227,Caron Butler,1610612765,DET,78,1623,161,396,0.407,83,219,0.379,55,61,0.902,21,175,196,79,43,4,49,120,460,492,1.61,0.88
2014-15,Regular%20Season,201978,228,Chase Budinger,1610612750,MIN,67,1286,169,390,0.433,52,143,0.364,67,81,0.827,33,165,198,64,44,10,49,72,457,489,1.31,0.9
2014-15,Regular%20Season,201973,229,Jonas Jerebko,1610612738,BOS,75,1230,169,379,0.446,54,140,0.386,56,66,0.848,93,189,282,71,46,18,44,135,448,601,1.61,1.04
2014-15,Regular%20Season,203490,230,Otto Porter Jr.,1610612764,WAS,74,1432,176,391,0.45,35,104,0.337,58,79,0.734,70,151,221,65,44,30,52,97,445,517,1.25,0.85
2014-15,Regular%20Season,201582,231,Alexis Ajinca,1610612740,NOP,68,957,181,329,0.55,0,0,0.0,81,99,0.818,104,211,315,47,21,51,69,151,443,642,0.68,0.3
2014-15,Regular%20Season,202498,231,Lance Thomas,1610612752,NYK,62,1491,182,442,0.412,7,22,0.318,72,99,0.727,65,130,195,69,37,8,74,101,443,391,0.93,0.5
2014-15,Regular%20Season,200751,233,Randy Foye,1610612743,DEN,50,1087,148,402,0.368,94,263,0.357,45,55,0.818,9,76,85,119,34,11,60,97,435,360,1.98,0.57
2014-15,Regular%20Season,203503,233,Tony Snell,1610612741,CHI,72,1412,159,371,0.429,73,197,0.371,44,55,0.8,31,145,176,62,32,11,48,86,435,445,1.29,0.67
2014-15,Regular%20Season,203144,235,Alexey Shved,1610612752,NYK,42,767,133,335,0.397,47,139,0.338,121,150,0.807,23,76,99,106,30,6,48,48,434,396,2.21,0.63
2014-15,Regular%20Season,2419,235,Tayshaun Prince,1610612765,DET,58,1397,177,402,0.44,31,67,0.463,49,65,0.754,52,158,210,93,29,16,35,55,434,506,2.66,0.83
2014-15,Regular%20Season,203918,237,Rodney Hood,1610612762,UTA,50,1064,155,374,0.414,62,170,0.365,61,80,0.763,9,108,117,83,30,12,45,119,433,392,1.84,0.67
2014-15,Regular%20Season,203458,238,Alex Len,1610612756,PHX,69,1518,179,353,0.507,1,3,0.333,73,104,0.702,142,312,454,32,34,105,74,213,432,778,0.43,0.46
2014-15,Regular%20Season,203477,238,Isaiah Canaan,1610612755,PHI,47,938,146,378,0.386,91,246,0.37,49,60,0.817,18,69,87,98,29,3,62,83,432,344,1.58,0.47
2014-15,Regular%20Season,2210,238,Richard Jefferson,1610612742,DAL,74,1244,144,324,0.444,66,155,0.426,78,114,0.684,25,158,183,61,32,11,52,115,432,451,1.17,0.61
